Inference for Stan model: MODEL-MIX_pvl_vs_pvl_d.
3 chains, each with iter=130; warmup=100; thin=1; 
post-warmup draws per chain=30, total post-warmup draws=90.

                        mean se_mean     sd     2.5%      25%      50%      75%    97.5% n_eff          Rhat
lp_tmp[1,5,22]         -1.18    0.01   0.12    -1.39    -1.27    -1.17    -1.10    -0.95    90  9.900000e-01
lp_tmp[1,5,23]         -1.05    0.02   0.15    -1.31    -1.16    -1.03    -0.94    -0.77    90  1.010000e+00
lp_tmp[1,5,24]         -1.03    0.01   0.14    -1.28    -1.11    -1.01    -0.93    -0.76    90  1.010000e+00
lp_tmp[1,5,25]         -1.02    0.01   0.14    -1.27    -1.10    -1.01    -0.93    -0.76    88  1.010000e+00
lp_tmp[1,5,26]         -1.01    0.01   0.14    -1.26    -1.10    -1.01    -0.93    -0.76    87  1.010000e+00
lp_tmp[1,5,27]         -1.80    0.06   0.41    -2.97    -1.98    -1.69    -1.51    -1.34    40  1.060000e+00
lp_tmp[1,5,28]         -1.20    0.05   0.11    -1.34    -1.30    -1.21    -1.11    -1.00     5  1.180000e+00
lp_tmp[1,5,29]         -1.17    0.14   0.19    -1.48    -1.28    -1.23    -0.98    -0.81     2  2.010000e+00
lp_tmp[1,5,30]         -1.26    0.04   0.09    -1.37    -1.33    -1.28    -1.19    -1.09     4  1.190000e+00
lp_tmp[1,5,31]         -1.04    0.10   0.15    -1.25    -1.15    -1.08    -0.92    -0.79     2  2.200000e+00
lp_tmp[1,5,32]         -1.28    0.04   0.08    -1.40    -1.34    -1.30    -1.21    -1.12     5  1.170000e+00
lp_tmp[1,5,33]         -1.00    0.09   0.13    -1.21    -1.11    -1.02    -0.89    -0.76     2  2.080000e+00
lp_tmp[1,5,34]         -1.29    0.03   0.08    -1.42    -1.35    -1.30    -1.22    -1.13     6  1.160000e+00
lp_tmp[1,5,35]         -0.86    0.09   0.15    -1.15    -0.97    -0.85    -0.76    -0.62     3  1.550000e+00
lp_tmp[1,5,36]         -1.37    0.01   0.06    -1.53    -1.41    -1.36    -1.34    -1.27    25  1.110000e+00
lp_tmp[1,5,37]         -0.95    0.10   0.18    -1.27    -1.08    -0.96    -0.82    -0.64     3  1.440000e+00
lp_tmp[1,5,38]         -1.26    0.07   0.17    -1.49    -1.40    -1.32    -1.14    -0.87     6  1.130000e+00
lp_tmp[1,5,39]         -1.50    0.02   0.07    -1.69    -1.54    -1.50    -1.44    -1.39    21  1.070000e+00
lp_tmp[1,5,40]         -1.85    0.05   0.41    -3.05    -2.01    -1.73    -1.55    -1.35    69  1.030000e+00
lp_tmp[1,5,41]         -1.21    0.12   0.16    -1.50    -1.31    -1.25    -1.03    -0.91     2  2.040000e+00
lp_tmp[1,5,42]         -1.08    0.08   0.12    -1.26    -1.17    -1.10    -0.99    -0.84     2  2.060000e+00
lp_tmp[1,5,43]         -1.45    0.02   0.07    -1.62    -1.49    -1.46    -1.41    -1.33    19  1.140000e+00
lp_tmp[1,5,44]         -1.06    0.08   0.12    -1.24    -1.16    -1.07    -0.99    -0.83     2  1.900000e+00
lp_tmp[1,5,45]         -1.84    0.06   0.18    -2.22    -1.95    -1.86    -1.71    -1.51    10  1.090000e+00
lp_tmp[1,5,46]         -1.57    0.07   0.11    -1.81    -1.65    -1.57    -1.50    -1.40     2  1.770000e+00
lp_tmp[1,5,47]         -1.31    0.07   0.11    -1.47    -1.38    -1.34    -1.25    -1.08     2  1.620000e+00
lp_tmp[1,5,48]         -0.98    0.09   0.13    -1.19    -1.08    -0.99    -0.88    -0.73     2  1.880000e+00
lp_tmp[1,5,49]         -0.97    0.09   0.13    -1.19    -1.07    -0.98    -0.88    -0.72     2  1.800000e+00
lp_tmp[1,5,50]         -1.33    0.02   0.09    -1.47    -1.38    -1.34    -1.28    -1.15    24  1.080000e+00
lp_tmp[1,5,51]         -0.98    0.09   0.13    -1.19    -1.08    -0.99    -0.89    -0.72     2  1.840000e+00
lp_tmp[1,5,52]         -1.53    0.01   0.11    -1.80    -1.58    -1.52    -1.44    -1.38    90  1.010000e+00
lp_tmp[1,5,53]         -1.76    0.06   0.40    -2.92    -1.94    -1.65    -1.47    -1.30    43  1.050000e+00
lp_tmp[1,5,54]         -1.14    0.13   0.18    -1.43    -1.24    -1.20    -0.94    -0.80     2  2.180000e+00
lp_tmp[1,5,55]         -1.24    0.04   0.09    -1.36    -1.32    -1.26    -1.17    -1.09     4  1.220000e+00
lp_tmp[1,5,56]         -1.24    0.05   0.09    -1.36    -1.32    -1.26    -1.16    -1.07     4  1.220000e+00
lp_tmp[1,5,57]         -1.23    0.05   0.09    -1.35    -1.31    -1.25    -1.16    -1.06     4  1.210000e+00
lp_tmp[1,5,58]         -1.23    0.05   0.09    -1.35    -1.31    -1.25    -1.16    -1.06     4  1.210000e+00
lp_tmp[1,5,59]         -1.23    0.05   0.09    -1.35    -1.31    -1.25    -1.16    -1.06     4  1.210000e+00
lp_tmp[1,5,60]         -1.23    0.05   0.09    -1.35    -1.31    -1.25    -1.16    -1.06     4  1.210000e+00
lp_tmp[1,5,61]         -1.02    0.10   0.14    -1.24    -1.12    -1.05    -0.89    -0.76     2  2.160000e+00
lp_tmp[1,5,62]         -0.98    0.09   0.13    -1.19    -1.08    -0.99    -0.88    -0.73     2  1.960000e+00
lp_tmp[1,5,63]         -1.26    0.04   0.08    -1.38    -1.33    -1.28    -1.20    -1.10     4  1.200000e+00
lp_tmp[1,5,64]         -1.85    0.02   0.20    -2.30    -1.97    -1.83    -1.72    -1.53    79  1.000000e+00
lp_tmp[1,5,65]         -1.00    0.04   0.10    -1.18    -1.06    -1.00    -0.94    -0.76     6  1.250000e+00
lp_tmp[1,5,66]         -1.27    0.09   0.16    -1.52    -1.37    -1.30    -1.21    -0.98     3  1.330000e+00
lp_tmp[1,5,67]         -1.57    0.12   0.17    -1.89    -1.71    -1.55    -1.45    -1.29     2  1.950000e+00
lp_tmp[1,5,68]         -1.74    0.02   0.17    -2.10    -1.85    -1.73    -1.63    -1.48    82  1.000000e+00
lp_tmp[1,5,69]         -1.23    0.08   0.13    -1.42    -1.32    -1.25    -1.16    -0.97     3  1.400000e+00
lp_tmp[1,5,70]         -1.69    0.02   0.14    -1.97    -1.76    -1.69    -1.59    -1.47    76  1.040000e+00
lp_tmp[1,5,71]         -0.83    0.08   0.15    -1.11    -0.93    -0.81    -0.73    -0.56     3  1.470000e+00
lp_tmp[1,5,72]         -1.69    0.04   0.14    -1.99    -1.79    -1.70    -1.58    -1.46    11  1.110000e+00
lp_tmp[1,5,73]         -0.91    0.07   0.14    -1.16    -0.99    -0.91    -0.84    -0.63     3  1.470000e+00
lp_tmp[1,5,74]         -1.37    0.01   0.08    -1.55    -1.41    -1.38    -1.32    -1.22    51  1.040000e+00
lp_tmp[1,5,75]         -0.94    0.08   0.13    -1.17    -1.03    -0.94    -0.87    -0.67     3  1.600000e+00
lp_tmp[1,5,76]         -1.30    0.02   0.08    -1.43    -1.36    -1.31    -1.25    -1.12    17  1.120000e+00
lp_tmp[1,5,77]         -0.94    0.08   0.13    -1.17    -1.05    -0.95    -0.87    -0.68     3  1.660000e+00
lp_tmp[1,5,78]         -1.28    0.03   0.09    -1.40    -1.34    -1.30    -1.22    -1.10     7  1.170000e+00
lp_tmp[1,5,79]         -0.95    0.08   0.13    -1.17    -1.05    -0.96    -0.87    -0.68     3  1.690000e+00
lp_tmp[1,5,80]         -1.27    0.04   0.09    -1.39    -1.34    -1.29    -1.21    -1.09     5  1.190000e+00
lp_tmp[1,5,81]         -0.95    0.08   0.13    -1.17    -1.05    -0.96    -0.87    -0.68     3  1.700000e+00
lp_tmp[1,5,82]         -1.46    0.08   0.14    -1.75    -1.55    -1.48    -1.32    -1.21     3  1.300000e+00
lp_tmp[1,5,83]         -1.20    0.01   0.12    -1.43    -1.30    -1.18    -1.11    -0.97    90  9.800000e-01
lp_tmp[1,5,84]         -1.84    0.06   0.42    -3.05    -2.04    -1.75    -1.53    -1.34    46  1.040000e+00
lp_tmp[1,5,85]         -1.20    0.14   0.19    -1.52    -1.32    -1.25    -1.00    -0.85     2  2.100000e+00
lp_tmp[1,5,86]         -1.08    0.10   0.14    -1.27    -1.18    -1.11    -0.95    -0.81     2  2.290000e+00
lp_tmp[1,5,87]         -1.31    0.04   0.07    -1.41    -1.37    -1.32    -1.26    -1.19     3  1.330000e+00
lp_tmp[1,5,88]         -1.31    0.04   0.07    -1.41    -1.37    -1.32    -1.26    -1.19     3  1.320000e+00
lp_tmp[1,5,89]         -1.04    0.09   0.13    -1.23    -1.15    -1.06    -0.94    -0.79     2  2.010000e+00
lp_tmp[1,5,90]         -1.32    0.04   0.07    -1.42    -1.37    -1.34    -1.26    -1.20     3  1.330000e+00
lp_tmp[1,5,91]         -1.02    0.09   0.13    -1.22    -1.13    -1.03    -0.93    -0.75     2  1.860000e+00
lp_tmp[1,5,92]         -1.01    0.08   0.13    -1.21    -1.12    -1.03    -0.92    -0.74     2  1.790000e+00
lp_tmp[1,5,93]         -1.32    0.04   0.07    -1.44    -1.38    -1.34    -1.27    -1.20     3  1.330000e+00
lp_tmp[1,5,94]         -0.89    0.08   0.14    -1.14    -1.00    -0.89    -0.81    -0.62     3  1.540000e+00
lp_tmp[1,5,95]         -0.89    0.08   0.14    -1.14    -1.00    -0.89    -0.81    -0.62     3  1.530000e+00
lp_tmp[1,5,96]         -1.85    0.02   0.18    -2.21    -1.95    -1.84    -1.73    -1.56    75  1.030000e+00
lp_tmp[1,5,97]         -1.91    0.09   0.21    -2.31    -2.04    -1.93    -1.74    -1.55     5  1.180000e+00
lp_tmp[1,5,98]         -1.37    0.08   0.14    -1.61    -1.45    -1.39    -1.31    -1.11     3  1.310000e+00
lp_tmp[1,5,99]         -1.87    0.02   0.20    -2.26    -1.98    -1.89    -1.73    -1.53    86  1.020000e+00
lp_tmp[1,6,1]          -1.40    0.00   0.01    -1.44    -1.41    -1.40    -1.40    -1.39    45  9.900000e-01
lp_tmp[1,6,2]          -1.35    0.00   0.02    -1.38    -1.37    -1.35    -1.34    -1.29    47  9.900000e-01
lp_tmp[1,6,3]          -1.43    0.00   0.03    -1.52    -1.44    -1.42    -1.41    -1.40    44  1.000000e+00
lp_tmp[1,6,4]          -1.39    0.01   0.01    -1.41    -1.39    -1.39    -1.38    -1.37     2  1.670000e+00
lp_tmp[1,6,5]          -1.46    0.01   0.05    -1.63    -1.48    -1.45    -1.43    -1.41    43  1.010000e+00
lp_tmp[1,6,6]          -1.40    0.01   0.01    -1.43    -1.41    -1.40    -1.39    -1.38     3  1.440000e+00
lp_tmp[1,6,7]          -1.38    0.01   0.02    -1.41    -1.39    -1.37    -1.36    -1.35     2  1.820000e+00
lp_tmp[1,6,8]          -1.41    0.00   0.02    -1.46    -1.42    -1.41    -1.40    -1.39    44  1.030000e+00
lp_tmp[1,6,9]          -1.37    0.03   0.03    -1.44    -1.40    -1.36    -1.34    -1.32     2  2.350000e+00
lp_tmp[1,6,10]         -1.39    0.00   0.01    -1.42    -1.40    -1.39    -1.39    -1.38    52  1.010000e+00
lp_tmp[1,6,11]         -1.35    0.00   0.02    -1.38    -1.37    -1.35    -1.34    -1.27    41  1.010000e+00
lp_tmp[1,6,12]         -1.47    0.01   0.05    -1.66    -1.50    -1.46    -1.44    -1.41    43  1.010000e+00
lp_tmp[1,6,13]         -1.37    0.01   0.02    -1.40    -1.39    -1.37    -1.36    -1.32     5  1.210000e+00
lp_tmp[1,6,14]         -1.37    0.03   0.04    -1.46    -1.39    -1.36    -1.35    -1.31     2  1.770000e+00
lp_tmp[1,6,15]         -1.34    0.01   0.03    -1.38    -1.36    -1.34    -1.32    -1.27     4  1.200000e+00
lp_tmp[1,6,16]         -1.54    0.01   0.08    -1.76    -1.58    -1.52    -1.48    -1.44    42  1.060000e+00
lp_tmp[1,6,17]         -1.38    0.01   0.02    -1.41    -1.39    -1.39    -1.37    -1.34     3  1.350000e+00
lp_tmp[1,6,18]         -1.47    0.01   0.05    -1.64    -1.49    -1.46    -1.43    -1.40    45  9.900000e-01
lp_tmp[1,6,19]         -1.39    0.02   0.03    -1.43    -1.41    -1.40    -1.36    -1.33     2  1.690000e+00
lp_tmp[1,6,20]         -1.35    0.01   0.03    -1.38    -1.37    -1.36    -1.34    -1.23    12  1.110000e+00
lp_tmp[1,6,21]         -1.40    0.04   0.05    -1.50    -1.43    -1.38    -1.37    -1.35     2  2.080000e+00
lp_tmp[1,6,22]         -1.30    0.00   0.03    -1.35    -1.31    -1.30    -1.28    -1.23    90  1.010000e+00
lp_tmp[1,6,23]         -1.33    0.04   0.05    -1.45    -1.37    -1.32    -1.29    -1.25     2  1.920000e+00
lp_tmp[1,6,24]         -1.23    0.01   0.06    -1.32    -1.27    -1.23    -1.21    -1.05    49  9.900000e-01
lp_tmp[1,6,25]         -1.28    0.00   0.03    -1.34    -1.30    -1.28    -1.26    -1.19    90  9.800000e-01
lp_tmp[1,6,26]         -1.38    0.04   0.06    -1.55    -1.40    -1.37    -1.34    -1.31     3  1.410000e+00
lp_tmp[1,6,27]         -1.23    0.02   0.06    -1.32    -1.28    -1.25    -1.22    -1.07    13  1.090000e+00
lp_tmp[1,6,28]         -1.30    0.00   0.03    -1.35    -1.31    -1.30    -1.28    -1.23    90  9.900000e-01
lp_tmp[1,6,29]         -1.24    0.06   0.09    -1.40    -1.32    -1.22    -1.18    -1.07     2  1.620000e+00
lp_tmp[1,6,30]         -1.11    0.01   0.10    -1.25    -1.18    -1.11    -1.06    -0.88    54  1.010000e+00
lp_tmp[1,6,31]         -1.67    0.01   0.12    -2.01    -1.72    -1.67    -1.59    -1.50    74  1.010000e+00
lp_tmp[1,6,32]         -1.72    0.07   0.17    -2.09    -1.81    -1.71    -1.58    -1.47     5  1.160000e+00
lp_tmp[1,6,33]         -1.26    0.10   0.13    -1.37    -1.35    -1.33    -1.18    -0.97     2  2.390000e+00
lp_tmp[1,6,34]         -1.44    0.10   0.14    -1.69    -1.56    -1.36    -1.35    -1.33     2  2.630000e+00
lp_tmp[1,6,35]         -1.38    0.01   0.04    -1.50    -1.40    -1.37    -1.35    -1.32    58  9.800000e-01
lp_tmp[1,6,36]         -1.38    0.07   0.10    -1.57    -1.47    -1.34    -1.31    -1.27     2  2.890000e+00
lp_tmp[1,6,37]         -1.40    0.01   0.06    -1.59    -1.41    -1.38    -1.36    -1.33    43  1.030000e+00
lp_tmp[1,6,38]         -1.38    0.06   0.08    -1.52    -1.44    -1.34    -1.33    -1.27     2  2.740000e+00
lp_tmp[1,6,39]         -1.21    0.09   0.12    -1.33    -1.29    -1.26    -1.15    -0.94     2  2.080000e+00
lp_tmp[1,6,40]         -1.11    0.01   0.07    -1.25    -1.14    -1.09    -1.06    -0.95    28  1.060000e+00
lp_tmp[1,6,41]         -1.09    0.01   0.07    -1.24    -1.13    -1.09    -1.05    -0.94    90  1.000000e+00
lp_tmp[1,6,42]         -1.09    0.01   0.08    -1.25    -1.13    -1.09    -1.05    -0.93    53  1.020000e+00
lp_tmp[1,6,43]         -1.45    0.05   0.11    -1.68    -1.49    -1.44    -1.36    -1.30     5  1.140000e+00
lp_tmp[1,6,44]         -1.16    0.01   0.05    -1.29    -1.19    -1.17    -1.13    -1.05    14  1.110000e+00
lp_tmp[1,6,45]         -1.16    0.03   0.06    -1.29    -1.19    -1.17    -1.13    -1.04     4  1.190000e+00
lp_tmp[1,6,46]         -1.24    0.11   0.16    -1.56    -1.39    -1.17    -1.13    -1.08     2  1.980000e+00
lp_tmp[1,6,47]         -1.09    0.01   0.07    -1.25    -1.13    -1.09    -1.05    -0.95    90  1.000000e+00
lp_tmp[1,6,48]         -1.01    0.01   0.10    -1.20    -1.07    -1.00    -0.96    -0.80    80  9.800000e-01
lp_tmp[1,6,49]         -1.18    0.01   0.07    -1.32    -1.21    -1.18    -1.14    -1.07    53  1.040000e+00
lp_tmp[1,6,50]         -1.53    0.07   0.14    -1.81    -1.59    -1.51    -1.43    -1.35     4  1.170000e+00
lp_tmp[1,6,51]         -1.70    0.13   0.22    -2.10    -1.82    -1.66    -1.55    -1.44     3  1.360000e+00
lp_tmp[1,6,52]         -1.35    0.23   0.30    -1.95    -1.64    -1.18    -1.14    -1.09     2  2.590000e+00
lp_tmp[1,6,53]         -1.01    0.03   0.10    -1.22    -1.07    -1.01    -0.94    -0.82     8  1.140000e+00
lp_tmp[1,6,54]         -1.05    0.01   0.07    -1.22    -1.09    -1.04    -1.00    -0.93    90  1.010000e+00
lp_tmp[1,6,55]         -1.01    0.03   0.10    -1.22    -1.07    -1.00    -0.95    -0.85     8  1.150000e+00
lp_tmp[1,6,56]         -0.90    0.01   0.12    -1.17    -0.97    -0.90    -0.82    -0.67    75  9.900000e-01
lp_tmp[1,6,57]         -1.32    0.08   0.12    -1.55    -1.39    -1.33    -1.20    -1.12     2  1.610000e+00
lp_tmp[1,6,58]         -2.41    0.22   0.52    -3.69    -2.68    -2.36    -2.05    -1.59     6  1.180000e+00
lp_tmp[1,6,59]         -1.25    0.05   0.07    -1.34    -1.30    -1.27    -1.19    -1.11     2  1.950000e+00
lp_tmp[1,6,60]         -1.47    0.23   0.30    -2.23    -1.77    -1.29    -1.26    -1.24     2  2.760000e+00
lp_tmp[1,6,61]         -1.25    0.05   0.07    -1.34    -1.30    -1.27    -1.18    -1.10     2  2.060000e+00
lp_tmp[1,6,62]         -1.20    0.11   0.14    -1.34    -1.30    -1.27    -1.06    -0.88     2  2.790000e+00
lp_tmp[1,6,63]         -1.40    0.19   0.27    -2.07    -1.63    -1.26    -1.22    -1.17     2  2.260000e+00
lp_tmp[1,6,64]         -1.24    0.05   0.07    -1.33    -1.29    -1.27    -1.18    -1.10     2  1.980000e+00
lp_tmp[1,6,65]         -1.22    0.10   0.14    -1.36    -1.32    -1.29    -1.09    -0.91     2  2.240000e+00
lp_tmp[1,6,66]         -1.32    0.12   0.17    -1.56    -1.43    -1.40    -1.16    -0.97     2  1.940000e+00
lp_tmp[1,6,67]         -1.21    0.07   0.09    -1.33    -1.28    -1.25    -1.14    -1.03     2  2.210000e+00
lp_tmp[1,6,68]         -1.28    0.08   0.14    -1.51    -1.36    -1.33    -1.19    -0.98     3  1.550000e+00
lp_tmp[1,6,69]         -1.23    0.08   0.11    -1.36    -1.30    -1.28    -1.15    -0.97     2  1.750000e+00
lp_tmp[1,6,70]         -1.22    0.09   0.12    -1.34    -1.30    -1.27    -1.12    -0.96     2  2.080000e+00
lp_tmp[1,6,71]         -1.23    0.07   0.09    -1.34    -1.30    -1.27    -1.15    -1.04     2  2.280000e+00
lp_tmp[1,6,72]         -1.21    0.09   0.12    -1.34    -1.30    -1.27    -1.11    -0.95     2  2.270000e+00
lp_tmp[1,6,73]         -1.36    0.17   0.24    -1.94    -1.54    -1.25    -1.21    -1.11     2  1.870000e+00
lp_tmp[1,6,74]         -1.22    0.06   0.09    -1.33    -1.28    -1.25    -1.14    -1.03     2  2.090000e+00
lp_tmp[1,6,75]         -1.21    0.07   0.10    -1.33    -1.28    -1.25    -1.13    -1.01     2  2.150000e+00
lp_tmp[1,6,76]         -1.27    0.08   0.13    -1.45    -1.36    -1.33    -1.19    -0.98     2  1.700000e+00
lp_tmp[1,6,77]         -1.22    0.08   0.11    -1.33    -1.29    -1.26    -1.12    -0.99     2  2.320000e+00
lp_tmp[1,6,78]         -1.14    0.07   0.12    -1.30    -1.22    -1.17    -1.05    -0.85     3  1.510000e+00
lp_tmp[1,6,79]         -1.17    0.08   0.13    -1.36    -1.26    -1.20    -1.07    -0.86     3  1.490000e+00
lp_tmp[1,6,80]         -1.12    0.07   0.11    -1.28    -1.20    -1.15    -1.04    -0.85     3  1.490000e+00
lp_tmp[1,6,81]         -1.25    0.14   0.23    -1.76    -1.36    -1.17    -1.10    -0.93     3  1.540000e+00
lp_tmp[1,6,82]         -0.86    0.03   0.13    -1.16    -0.91    -0.85    -0.79    -0.57    23  1.080000e+00
lp_tmp[1,6,83]         -1.24    0.07   0.10    -1.38    -1.32    -1.27    -1.14    -1.05     2  2.380000e+00
lp_tmp[1,6,84]         -1.06    0.11   0.15    -1.30    -1.16    -1.10    -0.93    -0.74     2  1.990000e+00
lp_tmp[1,6,85]         -2.58    0.05   0.48    -3.71    -2.79    -2.49    -2.31    -1.72    90  1.040000e+00
lp_tmp[1,6,86]         -1.20    0.07   0.10    -1.32    -1.27    -1.25    -1.12    -1.02     2  2.460000e+00
lp_tmp[1,6,87]         -1.84    0.02   0.18    -2.30    -1.91    -1.84    -1.74    -1.56    59  1.020000e+00
lp_tmp[1,6,88]         -1.29    0.19   0.25    -1.51    -1.46    -1.43    -1.01    -0.81     2  2.720000e+00
lp_tmp[1,6,89]         -1.49    0.15   0.22    -1.98    -1.65    -1.37    -1.36    -1.34     2  1.940000e+00
lp_tmp[1,6,90]         -1.17    0.15   0.20    -1.35    -1.31    -1.29    -0.95    -0.75     2  3.140000e+00
lp_tmp[1,6,91]         -1.23    0.09   0.11    -1.35    -1.31    -1.28    -1.11    -1.02     2  3.080000e+00
lp_tmp[1,6,92]         -1.67    0.44   0.58    -3.12    -2.19    -1.31    -1.29    -1.26     2  2.680000e+00
lp_tmp[1,6,93]         -1.23    0.09   0.12    -1.36    -1.32    -1.30    -1.10    -1.01     2  3.020000e+00
lp_tmp[1,6,94]         -1.23    0.10   0.13    -1.36    -1.32    -1.30    -1.08    -0.98     2  3.120000e+00
lp_tmp[1,6,95]         -1.22    0.11   0.14    -1.36    -1.32    -1.30    -1.07    -0.96     2  3.130000e+00
lp_tmp[1,6,96]         -1.48    0.39   0.53    -2.70    -1.89    -1.20    -1.14    -1.03     2  2.190000e+00
lp_tmp[1,6,97]         -1.09    0.13   0.18    -1.30    -1.23    -1.17    -0.92    -0.69     2  2.170000e+00
lp_tmp[1,6,98]         -1.09    0.14   0.19    -1.30    -1.23    -1.17    -0.90    -0.68     2  2.300000e+00
lp_tmp[1,6,99]         -1.10    0.14   0.20    -1.32    -1.24    -1.19    -0.90    -0.68     2  2.270000e+00
lp_tmp[1,7,1]          -1.09    0.17   0.23    -1.37    -1.29    -1.17    -0.88    -0.62     2  1.960000e+00
lp_tmp[1,7,2]          -1.58    0.11   0.16    -1.95    -1.69    -1.53    -1.46    -1.40     2  1.820000e+00
lp_tmp[1,7,3]          -1.38    0.00   0.04    -1.44    -1.39    -1.39    -1.36    -1.25    90  1.000000e+00
lp_tmp[1,7,4]          -1.67    0.14   0.21    -2.13    -1.80    -1.60    -1.50    -1.40     2  1.690000e+00
lp_tmp[1,7,5]          -1.45    0.02   0.04    -1.55    -1.48    -1.45    -1.42    -1.39     5  1.180000e+00
lp_tmp[1,7,6]          -1.74    0.16   0.25    -2.28    -1.91    -1.68    -1.55    -1.41     2  1.620000e+00
lp_tmp[1,7,7]          -1.39    0.06   0.09    -1.50    -1.45    -1.41    -1.38    -1.18     2  1.620000e+00
lp_tmp[1,7,8]          -1.29    0.06   0.08    -1.39    -1.36    -1.31    -1.21    -1.15     2  2.070000e+00
lp_tmp[1,7,9]          -1.31    0.06   0.09    -1.41    -1.37    -1.34    -1.23    -1.15     2  2.230000e+00
lp_tmp[1,7,10]         -1.43    0.02   0.06    -1.53    -1.46    -1.44    -1.41    -1.27    13  1.140000e+00
lp_tmp[1,7,11]         -1.39    0.01   0.08    -1.51    -1.44    -1.40    -1.36    -1.20    90  1.030000e+00
lp_tmp[1,7,12]         -1.35    0.01   0.08    -1.45    -1.39    -1.37    -1.32    -1.15    90  1.040000e+00
lp_tmp[1,7,13]         -1.32    0.01   0.08    -1.42    -1.38    -1.35    -1.28    -1.13    90  1.090000e+00
lp_tmp[1,7,14]         -1.30    0.02   0.09    -1.41    -1.36    -1.33    -1.26    -1.10    19  1.140000e+00
lp_tmp[1,7,15]         -1.29    0.03   0.09    -1.41    -1.35    -1.31    -1.24    -1.09    11  1.190000e+00
lp_tmp[1,7,16]         -1.28    0.04   0.10    -1.41    -1.35    -1.30    -1.23    -1.06     6  1.230000e+00
lp_tmp[1,7,17]         -1.27    0.05   0.10    -1.41    -1.35    -1.28    -1.22    -1.04     5  1.270000e+00
lp_tmp[1,7,18]         -1.26    0.05   0.11    -1.41    -1.35    -1.26    -1.21    -1.02     4  1.300000e+00
lp_tmp[1,7,19]         -1.57    0.07   0.16    -1.92    -1.69    -1.52    -1.45    -1.40     6  1.180000e+00
lp_tmp[1,7,20]         -1.28    0.11   0.15    -1.52    -1.38    -1.31    -1.19    -0.98     2  1.860000e+00
lp_tmp[1,7,21]         -1.01    0.16   0.25    -1.38    -1.27    -1.00    -0.80    -0.58     3  1.440000e+00
lp_tmp[1,7,22]         -0.98    0.14   0.24    -1.37    -1.20    -0.96    -0.80    -0.57     3  1.390000e+00
lp_tmp[1,7,23]         -0.96    0.13   0.23    -1.35    -1.14    -0.93    -0.79    -0.57     3  1.350000e+00
lp_tmp[1,7,24]         -0.94    0.12   0.22    -1.34    -1.10    -0.91    -0.78    -0.57     3  1.320000e+00
lp_tmp[1,7,25]         -0.92    0.11   0.21    -1.33    -1.06    -0.89    -0.77    -0.57     3  1.300000e+00
lp_tmp[1,7,26]         -0.91    0.11   0.20    -1.31    -1.03    -0.87    -0.77    -0.57     4  1.290000e+00
lp_tmp[1,7,27]         -1.32    0.04   0.21    -1.58    -1.45    -1.39    -1.22    -0.78    23  1.050000e+00
lp_tmp[1,7,28]         -1.57    0.03   0.32    -2.38    -1.71    -1.49    -1.35    -1.20    90  9.900000e-01
lp_tmp[1,7,29]         -1.20    0.16   0.22    -1.58    -1.34    -1.25    -1.02    -0.82     2  1.910000e+00
lp_tmp[1,7,30]         -1.09    0.14   0.20    -1.44    -1.22    -1.12    -0.94    -0.73     2  1.780000e+00
lp_tmp[1,7,31]         -1.04    0.12   0.18    -1.36    -1.19    -1.03    -0.90    -0.73     2  1.520000e+00
lp_tmp[1,7,32]         -1.74    0.02   0.23    -2.30    -1.87    -1.71    -1.54    -1.43    87  1.070000e+00
lp_tmp[1,7,33]         -1.39    0.12   0.18    -1.70    -1.49    -1.42    -1.28    -1.09     2  1.770000e+00
lp_tmp[1,7,34]         -1.00    0.10   0.17    -1.32    -1.12    -0.99    -0.88    -0.73     3  1.390000e+00
lp_tmp[1,7,35]         -1.17    0.03   0.25    -1.55    -1.38    -1.14    -1.01    -0.70    90  1.040000e+00
lp_tmp[1,7,36]         -1.36    0.03   0.08    -1.53    -1.41    -1.37    -1.30    -1.23     8  1.170000e+00
lp_tmp[1,7,37]         -1.18    0.06   0.14    -1.40    -1.29    -1.18    -1.09    -0.82     6  1.130000e+00
lp_tmp[1,7,38]         -1.13    0.02   0.16    -1.39    -1.26    -1.13    -1.02    -0.76    90  1.090000e+00
lp_tmp[1,7,39]         -1.55    0.02   0.20    -2.13    -1.60    -1.49    -1.43    -1.34    77  1.070000e+00
lp_tmp[1,7,40]         -1.79    0.05   0.44    -2.84    -1.99    -1.76    -1.40    -1.22    90  9.900000e-01
lp_tmp[1,7,41]         -1.64    0.22   0.30    -2.27    -1.88    -1.55    -1.43    -1.22     2  2.020000e+00
lp_tmp[1,7,42]         -1.36    0.11   0.16    -1.66    -1.47    -1.32    -1.23    -1.11     2  2.100000e+00
lp_tmp[1,7,43]         -1.34    0.12   0.18    -1.66    -1.47    -1.31    -1.21    -1.06     2  2.060000e+00
lp_tmp[1,7,44]         -1.48    0.09   0.15    -1.70    -1.61    -1.49    -1.38    -1.18     3  1.570000e+00
lp_tmp[1,7,45]         -1.39    0.15   0.25    -1.89    -1.55    -1.34    -1.18    -1.08     3  1.430000e+00
lp_tmp[1,7,46]         -1.40    0.12   0.21    -1.82    -1.48    -1.41    -1.26    -1.10     3  1.510000e+00
